ticket_id,status,priority,source,ticket_group,created_time,resolved_time,initial_time,agent_interactions,customer_interactions,type,course,user_id,agent_id
2017013,Closed,Low,Email,Student Success,2018-03-06 19:14:00,2018-03-06 19:25:00,,0,1,Extension Request,UCT-BFM-2018-01-22,3558,22
2052001,Closed,Low,Email,Student Success,2018-03-13 08:41:00,2018-03-13 12:24:00,,0,1,Extension Request,UCT-HRM-2018-01-22,3558,22
2009895,Closed,Urgent,Email,Student Success,2018-03-05 22:19:00,2018-03-08 16:11:00,2018-03-05 22:25:00,3,4,NetVerify,OXF-BCH-2018-02-28,185,22
2027213,Closed,Low,Email,Student Success,2018-03-08 09:02:00,2018-03-08 09:25:00,2018-03-08 09:25:00,1,1,Results,MIT-AI-2018-01-31,1225,22
1974598,Closed,High,Email,Student Success,2018-03-01 00:03:00,2018-03-01 01:26:00,2018-03-01 01:26:00,1,1,Communication,MIT-AI-2018-02-28,2138,22
2058802,Closed,Low,Email,Student Success | Blockchain,2018-03-14 01:51:00,2018-03-14 08:44:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,22
2092567,Closed,Low,Email,Student Success,2018-03-20 09:42:00,2018-03-20 13:04:00,,0,NA,Extension Request,UCT-ACC-2018-01-11,3558,22
2140441,Closed,Low,Email,Student Success,2018-03-28 15:57:00,2018-03-28 18:41:00,,0,NA,Extension Request,UCT-DA-2018-02-05,3558,22
2142179,Closed,Low,Email,Student Success,2018-03-28 21:47:00,2018-03-28 22:57:00,,0,1,Extension Request,UCT-HRM-2018-01-22,3558,22
1974581,Closed,High,Email,Student Success,2018-03-01 00:01:00,2018-03-01 01:26:00,2018-03-01 01:26:00,1,1,Communication,MIT-AI-2018-02-28,2049,22
2079964,Closed,Urgent,Portal,Student Success,2018-03-17 22:04:00,2018-03-17 22:49:00,2018-03-17 22:07:00,1,2,Results,MIT-AI-2018-02-28,2803,22
1974586,Closed,High,Email,Student Success,2018-03-01 00:02:00,2018-03-01 01:26:00,2018-03-01 01:26:00,1,1,Communication,MIT-AI-2018-02-28,2201,22
2127383,Closed,Low,Email,Student Success,2018-03-26 17:24:00,2018-03-26 18:04:00,,0,1,Extension Request,UCT-RM-2018-01-22,3558,22
2134662,Closed,Low,Email,Student Success,2018-03-27 18:54:00,2018-03-27 20:30:00,,0,1,Extension Request,UCT-APM-2018-02-26,3558,22
2017911,Closed,Low,Email,Student Success,2018-03-06 22:14:00,2018-03-06 22:34:00,,0,1,Extension Request,UCT-PDI-2018-01-29,37,22
974567,Resolved,Low,Email,Student Success,2018-03-01 00:00:00,2018-03-01 00:46:00,,0,1,Extension Request,UCT-OHS-2018-01-22,37,22
1974588,Closed,High,Email,Student Success,2018-03-01 00:02:00,2018-03-01 01:26:00,2018-03-01 01:26:00,1,1,Communication,MIT-AI-2018-02-28,2207,22
2016897,Closed,Urgent,Email,Student Success,2018-03-06 18:31:00,2018-03-06 18:47:00,,0,1,Sales Task,NA,1025,22
2052314,Closed,Low,Email,Student Success,2018-03-13 11:37:00,2018-03-13 11:45:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,22
2016925,Closed,Low,Email,Student Success,2018-03-06 18:39:00,2018-03-06 18:41:00,,0,1,Extension Request,UCT-APM-2017-12-04,37,22
1984270,Closed,Urgent,Email,Student Success,2018-03-02 02:19:00,2018-03-02 16:42:00,2018-03-02 06:18:00,1,2,Login,MIT-AI-2018-02-28,1479,22
2091922,Closed,Low,Email,Student Success,2018-03-20 08:03:00,2018-03-20 10:00:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
2092585,Closed,Low,Email,Student Success,2018-03-20 09:47:00,2018-03-20 12:18:00,2018-03-20 11:50:00,1,1,NetVerify,UCT-SM-2018-01-25,1980,22
2142232,Closed,Urgent,Portal,Student Success,2018-03-28 22:10:00,2018-03-28 22:56:00,2018-03-28 22:37:00,2,2,NetVerify,MIT-AI-2018-02-28,2822,22
2009795,Closed,Urgent,Portal,Student Success,2018-03-05 21:41:00,2018-03-05 23:36:00,2018-03-05 21:51:00,2,2,Profile Changes,LSE-PRE-2018-02-08,2617,22
1974597,Closed,Low,Email,Student Success,2018-03-01 00:03:00,2018-03-01 04:09:00,,0,1,Other,MIT-AI-2018-02-28,37,22
2079991,Closed,Low,Email,Student Success,2018-03-17 22:20:00,2018-03-17 22:38:00,,0,1,Extension Request,LSE-MFE-2018-03-07,37,22
2136090,Closed,Low,Email,Student Success,2018-03-27 23:38:00,2018-03-27 23:52:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,22
2079968,Closed,Low,Email,Student Success,2018-03-17 22:08:00,2018-03-17 22:14:00,2018-03-17 22:12:00,1,1,Certificates,OXF-FIN-2017-11-27,3467,22
2052311,Closed,Low,Email,Student Success | Blockchain,2018-03-13 11:36:00,2018-03-13 11:44:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,22
1974582,Closed,Urgent,Email,Student Success,2018-03-01 00:01:00,2018-03-02 03:22:00,2018-03-01 04:01:00,2,2,Assignment Upload,UCT-PMF-2018-01-29,1475,22
2079818,Closed,Low,Email,Student Success,2018-03-17 21:20:00,2018-03-17 21:47:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
2146054,Open,Low,Email,Student Success,2018-03-29 13:52:00,,,0,1,,NA,37,22
2141888,Closed,Low,Email,Student Success,2018-03-28 20:41:00,2018-03-28 21:10:00,,0,1,Extension Request,UCT-PMF-2018-01-29,3558,22
2080106,Closed,Low,Email,Student Success,2018-03-17 22:54:00,2018-03-17 23:01:00,2018-03-17 23:00:00,1,1,OLC Navigation,MIT-AI-2018-01-31,3327,22
2028806,Closed,Low,Email,Student Success,2018-03-08 13:40:00,2018-03-08 13:51:00,,0,1,Discussion Forum,WITS-ISD-2018-01-29,37,22
1975270,Closed,Low,Email,Student Success,2018-03-01 01:49:00,2018-03-01 01:51:00,,0,1,Extension Request,MIT-IOT-2018-01-24,37,22
1974623,Closed,High,Email,Student Success,2018-03-01 00:06:00,2018-03-01 01:13:00,2018-03-01 01:13:00,1,1,Communication,MIT-AI-2018-02-28,2350,22
2140846,Closed,Urgent,Email,Student Success,2018-03-28 16:49:00,2018-03-28 18:09:00,,0,1,Sales Task,NA,1025,22
2009814,Closed,Urgent,Email,Student Success,2018-03-05 21:57:00,2018-03-05 22:21:00,2018-03-05 22:12:00,1,2,Other,WITS-ISD-2017-10-02,3099,22
1974984,Closed,Urgent,Email,Student Success,2018-03-01 00:57:00,2018-03-01 08:46:00,2018-03-01 06:02:00,1,2,Profile Changes,OXF-BCH-2018-02-28,386,22
2072652,Closed,Low,Phone,Student Success,2018-03-16 08:36:00,2018-03-16 21:25:00,,0,1,Other,NA,3831,22
1983670,Closed,Low,Email,Student Success,2018-03-02 00:10:00,2018-03-02 05:20:00,2018-03-02 05:19:00,1,1,Profile Changes,MIT-AI-2018-01-31,1264,22
2115870,Closed,Urgent,Email,Student Success,2018-03-24 00:43:00,2018-03-26 20:32:00,2018-03-24 01:22:00,3,2,Head Tutor Query,LSE-MFE-2018-03-07,2245,22
1974685,Closed,Low,Email,Student Success,2018-03-01 00:13:00,2018-03-01 05:13:00,,0,1,Other,MIT-AI-2018-02-28,2336,22
2092259,Closed,Low,Email,Student Success,2018-03-20 08:58:00,2018-03-20 10:20:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,22
1974650,Closed,High,Email,Student Success,2018-03-01 00:09:00,2018-03-01 01:13:00,2018-03-01 01:13:00,1,1,Communication,MIT-AI-2018-02-28,2372,22
1974594,Closed,High,Email,Student Success,2018-03-01 00:03:00,2018-03-01 01:26:00,2018-03-01 01:26:00,1,1,Communication,MIT-AI-2018-02-28,2217,22
2132621,Closed,Low,Email,Student Success,2018-03-27 14:11:00,2018-03-27 17:20:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,22
2135213,Closed,Low,Email,Student Success,2018-03-27 20:42:00,2018-03-27 23:09:00,,0,1,Extension Request,UCT-DM-2018-03-12,3558,22
2016348,Closed,Low,Email,Student Success,2018-03-06 17:21:00,2018-03-06 17:23:00,,0,1,Extension Request,UCT-FBM-2018-01-29,3558,22
2142353,Closed,High,Email,Student Success,2018-03-28 22:30:00,2018-03-28 23:07:00,,0,1,Extension Request,UCT-FBM-2018-01-29,3558,22
1974585,Closed,High,Email,Student Success,2018-03-01 00:01:00,2018-03-01 01:26:00,2018-03-01 01:26:00,1,1,Communication,MIT-AI-2018-02-28,2198,22
2085886,Closed,Urgent,Portal,Student Success,2018-03-19 09:45:00,2018-03-20 15:09:00,2018-03-19 10:33:00,2,2,OLC Navigation,UCT-DA-2018-02-05,2537,22
2052358,Closed,Urgent,Email,Student Success,2018-03-13 12:00:00,2018-03-13 16:11:00,2018-03-13 15:27:00,1,2,Other,UCT-PMF-2018-01-29,1588,22
2017913,Closed,Low,Email,Student Success,2018-03-06 22:15:00,2018-03-06 22:37:00,,0,1,Extension Request,UCT-IVM-2018-02-05,37,22
2043136,Closed,Urgent,Email,Student Success,2018-03-11 13:08:00,2018-03-16 22:16:00,2018-03-11 13:47:00,3,3,Assignment Upload,UCT-OHS-2018-01-22,1446,22
2017610,Closed,High,Email,Student Success,2018-03-06 21:12:00,2018-03-06 21:42:00,,0,1,Extension Request,GSB-VBL-2018-02-05,3567,22
2058862,Closed,Low,Email,Student Success | Blockchain,2018-03-14 03:01:00,2018-03-14 08:39:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,22
1974580,Closed,High,Email,Student Success,2018-03-01 00:01:00,2018-03-01 01:26:00,2018-03-01 01:26:00,1,1,Communication,MIT-AI-2018-02-28,2197,22
79407,Resolved,Low,Portal,Student Success,2018-03-17 18:56:00,2018-03-17 19:00:00,2018-03-17 18:59:00,1,1,NetVerify,UCT-DM-2018-03-12,886,22
2134618,Closed,Low,Email,Student Success,2018-03-27 18:37:00,2018-03-27 19:42:00,,0,1,Extension Request,LSE-MFE-2018-03-07,3562,22
2127605,Closed,Low,Email,Student Success,2018-03-26 17:44:00,2018-03-26 17:51:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,22
2052393,Closed,Low,Email,Student Success,2018-03-13 12:15:00,2018-03-13 15:06:00,,0,1,Extension Request,UCT-OM-2018-02-26,37,22
2136085,Closed,Low,Email,Student Success,2018-03-27 23:37:00,2018-03-27 23:50:00,,0,1,Extension Request,UCT-PDI-2018-02-26,3558,22
2073620,Closed,Urgent,Email,Student Success,2018-03-16 12:14:00,2018-03-23 17:37:00,2018-03-16 21:43:00,1,2,Grades,WITS-ISD-2018-01-29,771,22
2051920,Closed,Low,Email,Student Success,2018-03-13 07:01:00,2018-03-13 09:26:00,2018-03-13 09:25:00,1,1,Appeals,HAR-CYB-2017-11-27,1015,22
2009782,Closed,Low,Email,Student Success,2018-03-05 21:23:00,2018-03-06 21:16:00,,0,1,NetVerify,UCT-PDI-2018-02-26,1567,22
1975028,Closed,Low,Email,Student Success,2018-03-01 01:14:00,2018-03-01 05:27:00,,0,2,NetVerify,MIT-AI-2018-02-28,3569,22
2056861,Closed,Low,Email,Student Success | Blockchain,2018-03-13 19:45:00,2018-03-14 08:55:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,22
2056919,Closed,Low,Email,Student Success | Blockchain,2018-03-13 19:50:00,2018-03-14 08:52:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,22
2058793,Closed,Low,Email,Student Success | Blockchain,2018-03-14 01:46:00,2018-03-14 08:50:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,22
2078991,Closed,Urgent,Email,Student Success,2018-03-17 16:43:00,2018-03-17 19:53:00,2018-03-17 16:48:00,4,5,Software,UCT-WDS-2018-01-29,3419,22
2128637,Closed,Low,Email,Student Success,2018-03-26 22:05:00,2018-03-26 22:53:00,,0,1,Extension Request,UCT-DM-2018-01-15,3558,22
1992735,Closed,Low,Email,Student Success,2018-03-03 07:00:00,2018-03-03 07:17:00,2018-03-03 07:16:00,1,1,Groups,MIT-AI-2018-02-28,637,22
2017217,Closed,Urgent,Portal,Student Success,2018-03-06 19:54:00,2018-03-06 20:03:00,2018-03-06 20:03:00,1,1,Certificates,HAR-CYB-2017-11-27,3295,22
2018225,Closed,Low,Email,Student Success,2018-03-06 23:05:00,2018-03-06 23:10:00,,0,1,Extension Request,UCT-APM-2018-02-26,3558,22
2127262,Closed,Low,Email,Student Success,2018-03-26 16:52:00,2018-03-26 18:10:00,,0,1,Extension Request,UCT-OM-2018-01-22,3558,22
2134614,Closed,Low,Email,Student Success,2018-03-27 18:34:00,2018-03-27 19:41:00,,0,1,Extension Request,UCT-OHS-2018-02-26,3558,22
1985261,Closed,Urgent,Email,Student Success,2018-03-02 06:30:00,2018-03-02 08:47:00,2018-03-02 07:41:00,1,2,Assignment Upload,MIT-AI-2018-01-31,2310,22
1975065,Closed,Urgent,Portal,Student Success,2018-03-01 01:28:00,2018-03-01 06:06:00,2018-03-01 06:05:00,1,1,Login,MIT-AI-2018-02-28,955,22
2051941,Closed,Low,Email,Student Success | Fintech,2018-03-13 07:30:00,2018-03-13 08:12:00,,0,1,Extension Request,OXF-FIN-2018-02-28,37,22
2016998,Closed,Low,Email,Student Success,2018-03-06 19:10:00,2018-03-06 19:28:00,,0,1,Extension Request,UCT-FBM-2018-01-29,3558,22
2133500,Closed,Urgent,Portal,Student Success,2018-03-27 16:19:00,2018-03-27 16:26:00,2018-03-27 16:25:00,1,1,OLC Navigation,USB-ESS-2018-01-29,2695,22
2132561,Closed,Low,Email,Student Success,2018-03-27 13:55:00,2018-03-27 18:53:00,,0,1,Extension Request,UCT-APM-2018-01-29,3558,22
1974595,Closed,Urgent,Email,Student Success,2018-03-01 00:03:00,2018-03-01 11:23:00,2018-03-01 04:07:00,1,2,Assignment Upload,UCT-ITM-2018-01-29,1458,22
2016965,Closed,Urgent,Portal,Student Success,2018-03-06 18:59:00,2018-03-06 19:18:00,2018-03-06 19:17:00,1,1,Software,UCT-DM-2018-02-12,1317,22
2124558,Closed,Urgent,Email,Student Success,2018-03-26 10:17:00,2018-03-27 14:57:00,2018-03-26 20:48:00,1,2,Certificates,UCT-TXL-2018-01-22,653,22
2079632,Closed,Urgent,Email,Student Success,2018-03-17 20:16:00,2018-03-18 10:59:00,2018-03-17 21:23:00,1,2,Profile Changes,UCT-BSA-2018-02-26,1936,22
2113934,Closed,Urgent,Email,Student Success,2018-03-23 14:44:00,2018-03-26 21:39:00,2018-03-23 14:48:00,2,5,Other,CAM-BSM-2018-02-21,2002,22
1983321,Closed,Urgent,Email,Student Success,2018-03-01 23:04:00,2018-03-02 08:33:00,2018-03-02 03:40:00,1,2,Assignment Upload,UCT-CMA-2018-02-05,1370,22
2079056,Closed,Low,Email,Student Success,2018-03-17 17:18:00,2018-03-17 17:33:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,22
2126004,Closed,Urgent,Email,Student Success,2018-03-26 13:39:00,2018-03-27 15:30:00,2018-03-26 21:36:00,1,3,Other,UCT-SCM-2018-03-26,912,22
2075223,Closed,Urgent,Portal,Student Success,2018-03-16 17:44:00,2018-03-16 18:17:00,2018-03-16 18:16:00,1,1,Assignment Upload,OXF-BCH-2018-02-28,2723,22
2017222,Closed,Low,Email,Student Success,2018-03-06 19:56:00,2018-03-06 20:06:00,,0,1,Extension Request,UCT-OHS-2018-02-26,37,22
2079442,Closed,Low,Email,Student Success,2018-03-17 19:16:00,2018-03-17 20:09:00,,0,1,Extension Request,MIT-AI-2018-02-28,37,22
2017177,Closed,Low,Email,Student Success,2018-03-06 19:36:00,2018-03-06 19:40:00,,0,1,Extension Request,UCT-OM-2018-01-22,3558,22
2017541,Closed,Low,Email,Student Success,2018-03-06 20:54:00,2018-03-06 21:30:00,,0,1,Extension Request,UCT-PM-2018-02-26,3558,22
2017909,Closed,Low,Email,Student Success,2018-03-06 22:13:00,2018-03-06 22:31:00,,0,1,Extension Request,UCT-OHS-2018-02-26,37,22
2017908,Closed,Low,Email,Student Success,2018-03-06 22:13:00,2018-03-06 22:30:00,,0,1,Extension Request,UCT-CCL-2018-02-26,37,22
2140364,Closed,Low,Email,Student Success,2018-03-28 15:36:00,2018-03-28 21:37:00,2018-03-28 21:36:00,1,1,OLC Navigation,UCT-PMF-2018-03-26,1143,22
1974648,Closed,High,Email,Student Success,2018-03-01 00:09:00,2018-03-01 01:13:00,2018-03-01 01:13:00,1,1,Communication,MIT-AI-2018-02-28,413,22
1974607,Closed,High,Email,Student Success,2018-03-01 00:04:00,2018-03-01 01:13:00,2018-03-01 01:13:00,1,1,Communication,MIT-AI-2018-02-28,2326,22
2140617,Closed,Urgent,Email,Student Success,2018-03-28 16:25:00,2018-04-06 23:27:00,2018-03-28 21:56:00,2,3,Grades,UCT-DA-2018-02-05,1207,22
2079646,Closed,Low,Email,Student Success,2018-03-17 20:24:00,2018-03-17 21:26:00,2018-03-17 21:25:00,1,1,Live Sessions,OXF-BCH-2018-02-28,2396,22
2059989,Closed,Low,Email,Student Success,2018-03-14 08:15:00,2018-03-14 09:18:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
1974638,Closed,High,Email,Student Success,2018-03-01 00:08:00,2018-03-01 01:13:00,2018-03-01 01:13:00,1,1,Communication,MIT-AI-2018-02-28,620,22
2133928,Closed,Low,Email,Student Success,2018-03-27 17:03:00,2018-03-27 17:38:00,,0,1,Extension Request,UCT-PDI-2018-01-29,3558,22
2016960,Closed,Low,Email,Student Success,2018-03-06 18:57:00,2018-03-06 18:59:00,,0,1,Extension Request,UCT-PDI-2018-02-26,37,22
2051826,Closed,Low,Email,Student Success,2018-03-13 03:40:00,2018-03-13 10:19:00,2018-03-13 10:19:00,1,1,Assignment Upload,LSE-PRE-2018-02-08,1047,22
2141726,Closed,Low,Email,Student Success,2018-03-28 20:08:00,2018-03-28 21:07:00,,0,1,Extension Request,UCT-HRM-2018-03-19,3558,22
2085642,Closed,Low,Email,Student Success,2018-03-19 09:06:00,2018-03-19 09:12:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
1983396,Closed,Urgent,Portal,Student Success,2018-03-01 23:27:00,2018-03-02 13:59:00,2018-03-02 04:36:00,1,2,Notes,UCT-PMF-2018-02-26,277,22
2136095,Closed,Low,Email,Student Success,2018-03-27 23:41:00,2018-03-27 23:54:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,22
2136104,Closed,Low,Email,Student Success,2018-03-27 23:44:00,2018-03-27 23:55:00,,0,1,Extension Request,LSE-MFE-2018-03-07,3562,22
2136324,Closed,Low,Email,Student Success,2018-03-28 00:32:00,2018-03-28 19:46:00,,0,1,Extension Request,CAM-BSM-2018-02-21,131,22
2092563,Closed,Low,Email,Student Success,2018-03-20 09:41:00,2018-03-20 11:20:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
1992557,Closed,Low,Email,Student Success,2018-03-03 06:09:00,2018-03-03 06:10:00,,0,1,Extension Request,MIT-AI-2018-01-31,3559,22
2051938,Closed,Low,Email,Student Success,2018-03-13 07:28:00,2018-03-13 08:14:00,,0,1,Extension Request,MIT-AI-2018-01-31,37,22
2141939,Closed,Low,Email,Student Success,2018-03-28 20:59:00,2018-03-28 21:15:00,,0,1,Extension Request,MIT-BPD-2018-03-14,3559,22
1974676,Closed,Low,Email,Student Success,2018-03-01 00:12:00,2018-03-01 05:07:00,,0,1,Other,MIT-AI-2018-02-28,986,22
2141144,Closed,Low,Email,Student Success,2018-03-28 17:34:00,2018-03-28 22:19:00,2018-03-28 22:19:00,1,1,Video (Playback & Download),NA,1344,22
1984583,Resolved,Low,Email,Student Success,2018-03-02 04:30:00,2018-03-02 06:52:00,2018-03-02 06:51:00,1,1,Grades,HAR-CYB-2017-11-27,457,22
2141897,Closed,Low,Email,Student Success,2018-03-28 20:46:00,2018-03-28 23:12:00,,0,1,Extension Request,UCT-DM-2018-02-12,3558,22
2078614,Closed,Urgent,Email,Student Success,2018-03-17 15:01:00,2018-03-17 18:54:00,2018-03-17 16:14:00,2,2,Head Tutor Query,OXF-BCH-2018-02-28,159,22
2134639,Closed,Low,Email,Student Success,2018-03-27 18:48:00,2018-03-27 20:25:00,,0,1,Extension Request,UCT-APM-2018-02-26,3558,22
2134287,Closed,Low,Email,Student Success,2018-03-27 17:33:00,2018-03-27 19:32:00,,0,1,Extension Request,CAM-BSM-2018-02-21,131,22
2135796,Closed,Low,Email,Student Success,2018-03-27 22:47:00,2018-03-27 23:18:00,,0,1,Extension Request,UCT-APM-2018-02-26,3558,22
2018259,Closed,Low,Email,Student Success,2018-03-06 23:25:00,2018-03-06 23:27:00,,0,1,Extension Request,UCT-PDI-2018-02-26,3558,22
2087240,Closed,Low,Email,Student Success,2018-03-19 13:27:00,2018-03-19 13:32:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
2135808,Closed,Low,Email,Student Success,2018-03-27 22:50:00,2018-03-27 23:21:00,,0,1,Extension Request,UCT-OM-2018-01-22,3558,22
2135798,Closed,Low,Email,Student Success,2018-03-27 22:47:00,2018-03-27 23:19:00,,0,1,Extension Request,UCT-OM-2018-02-26,3558,22
2018168,Closed,Low,Email,Student Success,2018-03-06 22:47:00,2018-03-06 22:51:00,,0,1,Extension Request,GSB-VBL-2018-02-05,37,22
2134647,Closed,Low,Email,Student Success,2018-03-27 18:50:00,2018-03-27 20:27:00,,0,1,Extension Request,UCT-OHS-2018-02-26,3558,22
2017180,Closed,Low,Email,Student Success,2018-03-06 19:38:00,2018-03-06 19:38:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,22
2141645,Closed,Low,Email,Student Success,2018-03-28 19:31:00,2018-03-28 19:57:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
2078871,Closed,Low,Email,Student Success,2018-03-17 16:26:00,2018-03-17 16:37:00,2018-03-17 16:36:00,1,1,Deferrals,OXF-BCH-2018-02-28,3248,22
2018328,Closed,Low,Email,Student Success,2018-03-06 23:32:00,2018-03-06 23:35:00,,0,1,Extension Request,UCT-HRM-2018-02-19,3558,22
2093489,Closed,Urgent,Portal,Student Success,2018-03-20 11:44:00,2018-03-23 08:38:00,2018-03-20 13:31:00,3,2,Assignment Download,UCT-BSA-2018-01-29,2070,22
2051793,Closed,Low,Email,Student Success | Blockchain,2018-03-13 01:38:00,2018-03-13 08:25:00,,0,1,Extension Request,OXF-BCH-2018-02-28,37,22
1974647,Closed,High,Email,Student Success,2018-03-01 00:09:00,2018-03-01 01:13:00,2018-03-01 01:13:00,1,1,Communication,MIT-AI-2018-02-28,37,22
2009817,Closed,Urgent,Portal,Student Success,2018-03-05 22:00:00,2018-03-06 21:52:00,2018-03-05 22:16:00,2,2,Discussion Forum,UCT-BDM-2018-02-26,1260,22
1984276,Closed,Urgent,Email,Student Success,2018-03-02 02:37:00,2018-03-02 05:12:00,2018-03-02 02:59:00,1,2,Other,MIT-AI-2018-02-28,2922,22
1975318,Closed,Low,Email,Student Success,2018-03-01 03:19:00,2018-03-01 03:36:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,22
2016939,Closed,Low,Email,Student Success,2018-03-06 18:47:00,2018-03-06 19:07:00,2018-03-06 19:07:00,1,1,Assignment Upload,CAM-BSM-2018-02-21,37,22
2016637,Closed,Urgent,Email,Student Success,2018-03-06 17:59:00,2018-03-06 21:20:00,2018-03-06 18:21:00,3,6,Extension Request,UCT-RM-2018-01-22,1607,22
2051830,Closed,Urgent,Email,Student Success,2018-03-13 03:58:00,2018-03-13 12:55:00,2018-03-13 10:46:00,2,2,Extension Request,OXF-BCH-2018-02-28,1028,22
131361,Customer Reopened,Urgent,Email,Student Success,2018-03-27 11:02:00,,2018-03-27 20:11:00,2,3,NetVerify,UCT-PDI-2018-03-26,800,22
2126758,Closed,Low,Email,Student Success,2018-03-26 15:42:00,2018-03-26 18:13:00,,0,1,Extension Request,UCT-APM-2018-02-26,3558,22
2052217,Closed,Low,Email,Student Success,2018-03-13 10:44:00,2018-03-13 12:49:00,,0,1,Extension Request,UCT-SMA-2018-01-25,3558,22
2018204,Closed,Low,Email,Student Success,2018-03-06 22:58:00,2018-03-06 23:09:00,,0,1,Extension Request,UCT-HRM-2018-01-22,3558,22
2079970,Closed,Low,Email,Student Success,2018-03-17 22:09:00,2018-03-17 22:15:00,,0,1,Extension Request,MIT-AI-2018-01-31,37,22
2060258,Closed,Low,Email,Student Success,2018-03-14 08:59:00,2018-03-14 09:15:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
2136108,Closed,Low,Email,Student Success,2018-03-27 23:46:00,2018-03-27 23:57:00,,0,1,Extension Request,UCT-PDI-2018-02-26,3558,22
2094040,Closed,Low,Email,Student Success,2018-03-20 13:01:00,2018-03-20 13:08:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
2091939,Closed,Low,Email,Student Success,2018-03-20 08:10:00,2018-03-20 10:01:00,,0,1,Extension Request,MIT-AI-2018-02-28,3559,22
